Timestamp,Motor_ID,Current_Amp,Voltage_V,Motor_RPM,Vibration_mm_s,Winding_Temp_C,Bearing_Temp_C,Coolant_Pressure_Bar,Ambient_Humidity_Pct
2023-10-01 10:07:51,ROT-MILL-05,44.14,417.8,1478.7,1.242,61.74,54.51,3.86,75.3
2023-10-01 10:07:52,ROT-MILL-05,47.64,413.4,1473.5,1.206,61.71,54.45,4.21,73.4
2023-10-01 10:07:53,ROT-MILL-05,44.88,419.2,1486.1,0.93,61.54,54.34,4.06,80.5
2023-10-01 10:07:54,ROT-MILL-05,44.03,413.2,1483.2,1.333,61.53,54.19,4.11,76.5
2023-10-01 10:07:55,ROT-MILL-05,44.79,413.4,1484.8,0.959,61.39,54.04,4.09,80.2
2023-10-01 10:07:56,ROT-MILL-05,47.17,421.3,1478.0,1.004,61.53,53.95,4.05,85.4
2023-10-01 10:07:57,ROT-MILL-05,47.87,416.8,1479.1,1.202,61.59,53.88,3.94,78.3
2023-10-01 10:07:58,ROT-MILL-05,46.34,411.3,1480.4,1.579,61.58,53.71,3.85,75.9
2023-10-01 10:07:59,ROT-MILL-05,45.55,419.1,1481.5,1.453,61.43,53.65,4.01,67.3
2023-10-01 10:08:00,ROT-MILL-05,44.98,414.0,1480.1,1.047,61.26,53.51,4.24,77.3
2023-10-01 10:08:01,ROT-MILL-05,43.68,415.6,1478.9,1.306,61.15,53.42,4.11,69.2
2023-10-01 10:08:02,ROT-MILL-05,45.11,414.8,1480.8,1.564,61.08,53.37,4.04,79.2
2023-10-01 10:08:03,ROT-MILL-05,46.51,416.4,1477.6,1.084,61.07,53.25,4.17,84.4
2023-10-01 10:08:04,ROT-MILL-05,43.58,412.9,1482.0,1.143,61.11,53.18,4.01,72.8
2023-10-01 10:08:05,ROT-MILL-05,46.29,415.2,1479.4,0.872,61.08,53.14,4.04,62.3
2023-10-01 10:08:06,ROT-MILL-05,45.61,414.5,1478.4,1.053,61.17,52.98,3.88,73.2
2023-10-01 10:08:07,ROT-MILL-05,44.86,420.5,1482.0,1.354,61.09,52.96,4.09,88.3
2023-10-01 10:08:08,ROT-MILL-05,46.76,410.2,1482.7,1.263,61.08,52.84,3.93,75.4
2023-10-01 10:08:09,ROT-MILL-05,48.57,416.6,1482.0,1.328,61.08,52.82,3.92,75.5
2023-10-01 10:08:10,ROT-MILL-05,47.95,412.9,1476.2,1.392,61.17,52.74,4.05,79.8
2023-10-01 10:08:11,ROT-MILL-05,42.69,412.6,1479.1,1.136,60.96,52.72,4.02,71.1
2023-10-01 10:08:12,ROT-MILL-05,46.8,415.8,1476.6,1.21,60.78,52.54,3.74,75.3
2023-10-01 10:08:13,ROT-MILL-05,43.88,414.1,1481.7,1.436,60.75,52.45,3.81,77.6
2023-10-01 10:08:14,ROT-MILL-05,44.79,418.4,1478.7,1.107,60.65,52.47,3.76,73.9
2023-10-01 10:08:15,ROT-MILL-05,45.32,415.0,1481.8,1.149,60.62,52.29,4.03,68.0
2023-10-01 10:08:16,ROT-MILL-05,44.3,415.3,1480.6,1.493,60.55,52.18,4.2,68.7
2023-10-01 10:08:17,ROT-MILL-05,43.45,414.9,1479.3,0.867,60.61,52.14,4.03,67.5
2023-10-01 10:08:18,ROT-MILL-05,42.3,414.8,1481.2,1.288,60.76,52.04,4.14,73.9
2023-10-01 10:08:19,ROT-MILL-05,43.83,416.4,1481.1,1.319,60.64,52.0,4.03,81.8
2023-10-01 10:08:20,ROT-MILL-05,44.52,415.1,1480.7,1.305,60.68,51.9,4.15,74.0
2023-10-01 10:08:21,ROT-MILL-05,45.44,412.0,1483.1,0.819,60.52,51.77,3.91,70.6
2023-10-01 10:08:22,ROT-MILL-05,46.93,410.2,1482.0,1.505,60.56,51.72,3.94,70.0
2023-10-01 10:08:23,ROT-MILL-05,44.06,412.4,1482.0,1.035,60.37,51.66,3.87,77.2
2023-10-01 10:08:24,ROT-MILL-05,48.26,413.9,1480.7,1.239,60.29,51.58,4.28,73.0
2023-10-01 10:08:25,ROT-MILL-05,45.24,413.1,1479.8,1.375,60.17,51.44,4.06,73.7
2023-10-01 10:08:26,ROT-MILL-05,43.1,416.0,1481.6,1.266,60.01,51.36,3.91,73.0
2023-10-01 10:08:27,ROT-MILL-05,44.56,418.4,1480.6,1.177,59.98,51.28,3.9,71.2
2023-10-01 10:08:28,ROT-MILL-05,82.71,420.4,1456.9,4.888,61.11,51.94,3.92,67.2
2023-10-01 10:08:29,ROT-MILL-05,85.7,413.9,1460.8,4.748,62.42,52.65,4.05,75.1
2023-10-01 10:08:30,ROT-MILL-05,90.44,418.1,1466.8,4.531,63.62,53.3,4.17,78.0
2023-10-01 10:08:31,ROT-MILL-05,81.38,415.7,1459.2,4.452,64.67,53.93,3.92,67.6
2023-10-01 10:08:32,ROT-MILL-05,84.46,419.2,1460.3,3.821,65.6,54.59,3.92,75.9
2023-10-01 10:08:33,ROT-MILL-05,84.2,413.7,1466.1,4.619,66.46,55.26,3.96,76.8
2023-10-01 10:08:34,ROT-MILL-05,84.89,415.3,1473.9,5.446,67.35,55.82,3.91,67.7
2023-10-01 10:08:35,ROT-MILL-05,84.78,418.4,1471.0,5.198,68.18,56.34,3.9,71.9
2023-10-01 10:08:36,ROT-MILL-05,90.25,418.6,1463.3,5.0,69.1,56.89,4.01,80.5
2023-10-01 10:08:37,ROT-MILL-05,84.49,414.8,1465.9,5.451,69.84,57.41,3.98,74.6
2023-10-01 10:08:38,ROT-MILL-05,86.17,409.5,1470.6,4.768,70.4,57.92,3.96,77.4
2023-10-01 10:08:39,ROT-MILL-05,89.96,412.4,1472.7,5.001,71.35,58.37,3.96,70.5
2023-10-01 10:08:40,ROT-MILL-05,83.24,414.6,1462.6,4.228,72.17,58.84,4.04,76.9
2023-10-01 10:08:41,ROT-MILL-05,87.33,417.8,1462.0,4.22,72.53,59.36,4.01,75.6
2023-10-01 10:08:42,ROT-MILL-05,86.79,418.7,1468.8,3.838,73.13,59.85,3.97,69.8
2023-10-01 10:08:43,ROT-MILL-05,87.61,416.0,1466.6,5.215,73.88,60.26,3.85,80.6
2023-10-01 10:08:44,ROT-MILL-05,86.52,416.0,1458.6,4.375,74.54,60.74,3.99,75.6
2023-10-01 10:08:45,ROT-MILL-05,87.66,415.8,1456.4,4.233,75.15,61.12,3.89,80.1
2023-10-01 10:08:46,ROT-MILL-05,87.45,408.9,1465.7,4.404,75.76,61.5,4.06,69.8
2023-10-01 10:08:47,ROT-MILL-05,86.78,411.6,1464.7,4.629,76.03,61.87,4.09,66.2
2023-10-01 10:08:48,ROT-MILL-05,89.33,419.0,1473.3,4.131,76.47,62.28,4.0,77.1
2023-10-01 10:08:49,ROT-MILL-05,85.46,414.8,1474.7,4.707,76.85,62.68,4.16,70.3
2023-10-01 10:08:50,ROT-MILL-05,83.72,417.3,1456.4,4.518,77.32,63.06,4.15,68.6
2023-10-01 10:08:51,ROT-MILL-05,80.41,414.3,1467.6,5.308,77.68,63.42,4.01,76.9
2023-10-01 10:08:52,ROT-MILL-05,82.77,416.9,1469.6,4.112,78.14,63.87,4.14,81.0
2023-10-01 10:08:53,ROT-MILL-05,81.0,416.6,1460.6,4.285,78.44,64.13,4.17,76.8
2023-10-01 10:08:54,ROT-MILL-05,80.84,412.9,1465.4,4.945,78.63,64.42,4.0,75.1
2023-10-01 10:08:55,ROT-MILL-05,81.13,411.2,1470.7,4.022,78.75,64.75,4.0,69.5
2023-10-01 10:08:56,ROT-MILL-05,86.87,417.5,1462.9,3.651,79.06,65.1,4.1,72.9
2023-10-01 10:08:57,ROT-MILL-05,86.28,422.4,1461.6,4.538,79.27,65.38,4.06,66.3
2023-10-01 10:08:58,ROT-MILL-05,86.71,417.1,1465.3,3.334,79.5,65.65,3.96,75.9
2023-10-01 10:08:59,ROT-MILL-05,86.11,414.0,1458.8,4.481,79.62,66.0,3.96,77.6
2023-10-01 10:09:00,ROT-MILL-05,85.59,412.2,1468.1,4.032,79.81,66.29,3.97,77.6
2023-10-01 10:09:01,ROT-MILL-05,86.22,416.2,1469.4,3.636,80.28,66.47,3.97,82.9
2023-10-01 10:09:02,ROT-MILL-05,83.42,413.8,1457.6,4.955,80.48,66.74,4.0,77.1
2023-10-01 10:09:03,ROT-MILL-05,88.76,419.2,1461.9,4.995,80.7,66.93,3.96,76.2
2023-10-01 10:09:04,ROT-MILL-05,85.15,416.8,1468.1,5.676,80.96,67.2,4.0,69.9
2023-10-01 10:09:05,ROT-MILL-05,89.85,417.5,1474.3,4.473,81.17,67.42,4.03,67.5
2023-10-01 10:09:06,ROT-MILL-05,81.84,414.2,1460.9,4.505,81.55,67.73,4.07,69.0
2023-10-01 10:09:07,ROT-MILL-05,81.7,416.7,1466.4,4.776,81.86,67.85,3.84,70.6
2023-10-01 10:09:08,ROT-MILL-05,81.42,413.9,1465.4,4.077,82.18,68.07,4.01,83.5
2023-10-01 10:09:09,ROT-MILL-05,86.99,415.3,1469.9,4.89,82.43,68.33,3.86,69.9
2023-10-01 10:09:10,ROT-MILL-05,83.51,413.3,1466.7,3.819,82.71,68.55,4.05,70.8
2023-10-01 10:09:11,ROT-MILL-05,84.98,413.1,1466.0,4.293,82.8,68.81,3.91,76.6
2023-10-01 10:09:12,ROT-MILL-05,84.37,414.0,1467.2,3.876,82.86,68.96,3.97,76.8
2023-10-01 10:09:13,ROT-MILL-05,81.71,417.9,1462.6,4.528,82.75,69.14,4.01,61.2
2023-10-01 10:09:14,ROT-MILL-05,87.82,414.3,1468.0,3.994,82.78,69.29,4.1,75.3
2023-10-01 10:09:15,ROT-MILL-05,86.3,411.1,1470.8,4.601,82.77,69.53,3.99,73.6
2023-10-01 10:09:16,ROT-MILL-05,45.06,418.0,1475.9,1.406,81.51,68.95,4.22,74.5
2023-10-01 10:09:17,ROT-MILL-05,44.43,414.3,1479.4,1.522,80.42,68.4,3.88,67.3
2023-10-01 10:09:18,ROT-MILL-05,44.34,414.7,1482.3,1.339,79.25,67.87,4.3,86.1
2023-10-01 10:09:19,ROT-MILL-05,43.34,414.0,1480.2,0.97,78.27,67.39,3.99,68.6
2023-10-01 10:09:20,ROT-MILL-05,45.73,411.0,1484.2,1.362,77.35,66.9,3.9,74.4
2023-10-01 10:09:21,ROT-MILL-05,43.66,413.8,1478.9,0.986,76.51,66.33,4.14,80.1
2023-10-01 10:09:22,ROT-MILL-05,42.73,410.2,1482.9,1.311,75.73,65.79,4.2,81.0
2023-10-01 10:09:23,ROT-MILL-05,46.06,414.6,1482.4,1.222,75.01,65.35,4.08,67.0
2023-10-01 10:09:24,ROT-MILL-05,44.85,413.2,1482.6,1.504,74.36,64.92,3.95,68.0
2023-10-01 10:09:25,ROT-MILL-05,45.09,414.4,1481.4,1.112,73.71,64.5,4.01,64.9
2023-10-01 10:09:26,ROT-MILL-05,43.35,411.7,1480.4,1.026,73.0,64.03,4.08,67.8
2023-10-01 10:09:27,ROT-MILL-05,46.54,410.2,1479.5,1.291,72.46,63.5,3.85,64.1
2023-10-01 10:09:28,ROT-MILL-05,44.35,414.8,1482.5,1.229,71.8,63.11,4.1,73.7
2023-10-01 10:09:29,ROT-MILL-05,43.46,418.0,1480.4,1.05,71.38,62.64,4.04,77.1
2023-10-01 10:09:30,ROT-MILL-05,43.24,419.4,1481.9,1.065,70.66,62.23,4.11,73.0
2023-10-01 10:09:31,ROT-MILL-05,40.1,415.9,1479.2,1.055,70.1,61.96,4.04,68.7
2023-10-01 10:09:32,ROT-MILL-05,43.05,412.9,1481.4,1.223,69.54,61.54,3.99,78.1
2023-10-01 10:09:33,ROT-MILL-05,42.43,412.4,1480.0,1.303,69.02,61.31,3.97,76.3
2023-10-01 10:09:34,ROT-MILL-05,44.48,413.5,1481.3,1.391,68.64,60.93,4.04,82.8
2023-10-01 10:09:35,ROT-MILL-05,45.74,414.6,1479.5,1.21,68.11,60.58,3.96,77.2
2023-10-01 10:09:36,ROT-MILL-05,42.11,414.3,1481.1,1.399,67.75,60.24,4.05,72.0
2023-10-01 10:09:37,ROT-MILL-05,84.3,419.7,1465.1,4.156,68.48,60.62,4.14,75.5
2023-10-01 10:09:38,ROT-MILL-05,85.51,422.3,1469.8,3.876,69.24,61.0,3.95,82.9
2023-10-01 10:09:39,ROT-MILL-05,80.51,415.0,1468.8,4.885,70.01,61.4,4.12,69.5
2023-10-01 10:09:40,ROT-MILL-05,83.16,413.4,1456.9,4.764,70.72,61.79,4.15,71.7
2023-10-01 10:09:41,ROT-MILL-05,87.19,409.3,1464.5,3.804,71.39,62.22,4.05,66.4
2023-10-01 10:09:42,ROT-MILL-05,80.9,414.2,1464.9,4.132,72.16,62.58,3.89,74.3
2023-10-01 10:09:43,ROT-MILL-05,88.76,415.1,1462.9,4.931,72.85,62.99,4.14,85.6
2023-10-01 10:09:44,ROT-MILL-05,85.41,416.5,1455.9,4.85,73.3,63.33,4.13,78.3
2023-10-01 10:09:45,ROT-MILL-05,84.61,413.6,1467.3,4.511,73.86,63.62,4.05,75.2
2023-10-01 10:09:46,ROT-MILL-05,87.7,415.4,1454.9,3.945,74.36,63.99,4.02,70.4
2023-10-01 10:09:47,ROT-MILL-05,86.7,418.7,1477.4,4.874,75.05,64.28,3.94,77.6
2023-10-01 10:09:48,ROT-MILL-05,89.35,409.0,1469.5,4.205,75.58,64.65,3.84,74.3
2023-10-01 10:09:49,ROT-MILL-05,84.75,417.2,1468.2,4.721,76.14,64.86,3.84,78.9
2023-10-01 10:09:50,ROT-MILL-05,84.42,417.9,1465.1,4.227,76.68,65.25,3.93,69.2
2023-10-01 10:09:51,ROT-MILL-05,89.86,418.7,1462.3,3.623,77.27,65.62,3.79,71.6
2023-10-01 10:09:52,ROT-MILL-05,82.01,411.9,1468.3,5.37,77.64,65.88,3.91,81.5
2023-10-01 10:09:53,ROT-MILL-05,82.36,417.3,1467.6,5.102,77.94,66.21,3.86,77.4
2023-10-01 10:09:54,ROT-MILL-05,79.38,416.1,1468.0,5.157,78.22,66.53,4.08,68.7
2023-10-01 10:09:55,ROT-MILL-05,82.86,411.9,1464.0,4.11,78.41,66.74,4.02,67.7
2023-10-01 10:09:56,ROT-MILL-05,87.05,415.6,1461.2,4.968,78.74,67.0,3.86,74.7
2023-10-01 10:09:57,ROT-MILL-05,85.42,410.2,1476.1,4.222,79.02,67.2,3.94,79.0
2023-10-01 10:09:58,ROT-MILL-05,84.54,414.4,1462.7,5.156,79.2,67.51,3.71,79.8
2023-10-01 10:09:59,ROT-MILL-05,87.15,414.2,1469.0,4.368,79.51,67.69,4.04,68.7
2023-10-01 10:10:00,ROT-MILL-05,80.67,421.3,1456.3,5.628,80.01,67.91,4.01,75.9
2023-10-01 10:10:01,ROT-MILL-05,85.53,412.3,1468.7,4.907,80.28,68.11,3.83,69.6
2023-10-01 10:10:02,ROT-MILL-05,83.75,411.3,1464.6,4.575,80.51,68.32,4.02,72.8
2023-10-01 10:10:03,ROT-MILL-05,83.53,416.2,1460.5,3.795,80.72,68.42,4.17,68.5
2023-10-01 10:10:04,ROT-MILL-05,80.41,416.7,1468.6,4.956,81.05,68.6,4.14,80.8
2023-10-01 10:10:05,ROT-MILL-05,85.76,417.2,1472.8,4.642,81.33,68.87,4.25,73.2
2023-10-01 10:10:06,ROT-MILL-05,85.16,414.2,1464.5,4.894,81.62,69.06,4.01,67.3
2023-10-01 10:10:07,ROT-MILL-05,86.56,420.4,1467.8,4.662,81.62,69.26,3.76,86.8
2023-10-01 10:10:08,ROT-MILL-05,86.09,410.3,1468.7,4.148,81.83,69.51,3.92,76.0
2023-10-01 10:10:09,ROT-MILL-05,85.21,414.1,1462.9,4.95,81.92,69.6,4.13,74.9
2023-10-01 10:10:10,ROT-MILL-05,85.9,418.9,1461.0,4.817,82.07,69.79,3.94,72.3
2023-10-01 10:10:11,ROT-MILL-05,85.86,415.4,1464.3,5.171,82.22,69.99,4.05,68.3
2023-10-01 10:10:12,ROT-MILL-05,83.12,408.9,1455.6,4.276,82.01,70.1,4.0,80.0
2023-10-01 10:10:13,ROT-MILL-05,81.83,414.1,1471.2,4.092,82.38,70.24,4.01,75.6
2023-10-01 10:10:14,ROT-MILL-05,83.07,418.6,1467.4,4.498,82.55,70.37,3.98,75.5
2023-10-01 10:10:15,ROT-MILL-05,87.58,413.3,1466.5,3.891,82.64,70.54,4.09,72.4
2023-10-01 10:10:16,ROT-MILL-05,83.72,418.1,1470.6,3.891,82.68,70.65,3.9,75.1
2023-10-01 10:10:17,ROT-MILL-05,86.98,410.2,1454.6,4.297,82.92,70.79,3.95,67.4
2023-10-01 10:10:18,ROT-MILL-05,88.17,413.7,1456.4,4.568,83.04,70.89,3.79,80.1
2023-10-01 10:10:19,ROT-MILL-05,86.23,413.2,1475.5,4.598,83.24,71.13,4.02,76.7
2023-10-01 10:10:20,ROT-MILL-05,81.7,413.4,1458.6,4.984,83.41,71.32,3.96,80.0
2023-10-01 10:10:21,ROT-MILL-05,85.29,415.6,1464.0,4.855,83.47,71.48,3.9,71.7
2023-10-01 10:10:22,ROT-MILL-05,82.48,412.4,1472.3,4.581,83.37,71.47,3.94,64.6
2023-10-01 10:10:23,ROT-MILL-05,85.99,413.0,1466.6,4.083,83.44,71.61,4.04,87.2
2023-10-01 10:10:24,ROT-MILL-05,84.94,417.6,1464.4,3.573,83.38,71.73,3.95,76.6
2023-10-01 10:10:25,ROT-MILL-05,83.82,416.5,1463.4,4.606,83.28,71.8,3.96,73.0
2023-10-01 10:10:26,ROT-MILL-05,82.72,414.5,1459.3,4.552,83.53,71.91,3.96,79.6
2023-10-01 10:10:27,ROT-MILL-05,85.02,415.7,1466.4,4.59,83.63,72.07,3.89,68.5
2023-10-01 10:10:28,ROT-MILL-05,85.21,418.3,1470.2,3.449,83.48,72.15,4.0,72.3
2023-10-01 10:10:29,ROT-MILL-05,83.87,421.3,1458.7,3.994,83.64,72.34,3.98,77.9
2023-10-01 10:10:30,ROT-MILL-05,82.3,413.3,1470.0,4.168,83.73,72.47,4.21,70.8
2023-10-01 10:10:31,ROT-MILL-05,81.93,414.1,1471.0,4.81,83.7,72.47,4.01,70.4
2023-10-01 10:10:32,ROT-MILL-05,84.24,412.0,1471.4,4.519,83.74,72.59,3.89,76.1
2023-10-01 10:10:33,ROT-MILL-05,86.34,417.5,1461.4,4.551,83.99,72.65,4.03,74.2
2023-10-01 10:10:34,ROT-MILL-05,86.17,411.6,1460.5,3.819,84.14,72.71,4.06,69.4
2023-10-01 10:10:35,ROT-MILL-05,82.28,414.0,1463.9,4.88,84.3,72.88,4.07,69.3
2023-10-01 10:10:36,ROT-MILL-05,84.78,411.6,1465.9,3.311,84.31,73.01,3.94,80.5
2023-10-01 10:10:37,ROT-MILL-05,81.67,415.8,1460.3,4.712,84.3,73.09,4.08,73.6
2023-10-01 10:10:38,ROT-MILL-05,86.51,413.4,1462.4,3.769,84.44,73.07,3.96,79.2
2023-10-01 10:10:39,ROT-MILL-05,84.15,418.3,1467.2,4.718,84.44,73.15,4.04,74.1
2023-10-01 10:10:40,ROT-MILL-05,84.85,414.5,1459.2,3.652,84.47,73.21,3.99,74.0
2023-10-01 10:10:41,ROT-MILL-05,89.96,417.5,1463.9,5.169,84.4,73.27,3.89,72.9
2023-10-01 10:10:42,ROT-MILL-05,83.4,418.7,1468.2,5.096,84.45,73.2,4.08,69.6
2023-10-01 10:10:43,ROT-MILL-05,83.56,408.2,1469.9,4.335,84.49,73.24,3.86,63.7
2023-10-01 10:10:44,ROT-MILL-05,88.29,418.9,1462.3,4.745,84.57,73.23,3.98,75.8
2023-10-01 10:10:45,ROT-MILL-05,86.12,408.9,1467.1,4.83,84.56,73.29,4.18,72.4
2023-10-01 10:10:46,ROT-MILL-05,82.1,413.2,1464.2,4.801,84.43,73.25,4.22,79.6
2023-10-01 10:10:47,ROT-MILL-05,85.04,415.5,1457.7,4.48,84.42,73.23,4.1,76.0
2023-10-01 10:10:48,ROT-MILL-05,85.52,410.5,1461.1,4.888,84.39,73.12,3.96,77.4
2023-10-01 10:10:49,ROT-MILL-05,85.37,417.8,1466.0,5.074,84.46,73.15,3.9,74.2
2023-10-01 10:10:50,ROT-MILL-05,82.71,413.4,1474.3,4.863,84.52,73.24,4.05,75.2
2023-10-01 10:10:51,ROT-MILL-05,85.32,420.2,1462.7,3.885,84.33,73.39,4.0,76.6
2023-10-01 10:10:52,ROT-MILL-05,87.44,414.4,1469.2,4.937,84.54,73.47,3.94,71.0
2023-10-01 10:10:53,ROT-MILL-05,86.15,419.8,1469.8,3.817,84.58,73.43,4.03,82.2
2023-10-01 10:10:54,ROT-MILL-05,86.01,412.6,1460.8,4.139,84.41,73.49,3.87,83.9
2023-10-01 10:10:55,ROT-MILL-05,82.65,410.3,1459.1,3.852,84.53,73.6,4.16,72.1
2023-10-01 10:10:56,ROT-MILL-05,82.2,416.0,1462.0,4.507,84.79,73.58,4.03,79.2
2023-10-01 10:10:57,ROT-MILL-05,80.52,418.0,1460.4,3.669,84.89,73.64,3.96,76.3
2023-10-01 10:10:58,ROT-MILL-05,84.12,415.5,1460.2,4.158,84.89,73.76,3.99,78.6
2023-10-01 10:10:59,ROT-MILL-05,83.03,419.5,1468.0,4.99,84.77,73.85,4.08,72.2
2023-10-01 10:11:00,ROT-MILL-05,82.92,418.0,1461.1,3.624,84.88,73.82,3.92,71.7
2023-10-01 10:11:01,ROT-MILL-05,45.25,412.4,1479.2,1.288,83.79,73.07,4.11,75.4
2023-10-01 10:11:02,ROT-MILL-05,44.93,413.1,1479.1,0.903,82.37,72.41,4.08,75.8
2023-10-01 10:11:03,ROT-MILL-05,46.26,412.9,1480.3,1.203,81.39,71.8,4.15,77.1
2023-10-01 10:11:04,ROT-MILL-05,46.63,414.9,1481.5,1.008,80.49,71.11,4.28,72.8
2023-10-01 10:11:05,ROT-MILL-05,43.43,417.6,1480.7,1.21,79.41,70.53,4.03,73.3
2023-10-01 10:11:06,ROT-MILL-05,46.06,411.7,1481.9,1.338,78.42,69.81,4.02,78.2
2023-10-01 10:11:07,ROT-MILL-05,44.54,410.3,1484.2,0.97,77.51,69.2,4.17,72.3
2023-10-01 10:11:08,ROT-MILL-05,45.21,418.9,1481.5,1.166,76.53,68.64,3.95,73.6
2023-10-01 10:11:09,ROT-MILL-05,45.51,415.8,1479.9,1.182,75.62,68.07,3.84,70.0
2023-10-01 10:11:10,ROT-MILL-05,44.4,411.5,1480.0,1.276,74.71,67.53,3.94,76.0
2023-10-01 10:11:11,ROT-MILL-05,44.1,416.0,1479.4,1.295,74.01,66.95,3.9,73.4
2023-10-01 10:11:12,ROT-MILL-05,42.55,416.6,1481.4,1.112,73.52,66.46,3.98,72.4
2023-10-01 10:11:13,ROT-MILL-05,43.08,410.6,1482.3,1.134,72.68,65.98,4.06,77.8
2023-10-01 10:11:14,ROT-MILL-05,44.42,414.9,1480.6,1.091,71.96,65.54,4.12,75.7
2023-10-01 10:11:15,ROT-MILL-05,46.14,413.9,1480.3,1.367,71.35,65.09,3.87,75.9
2023-10-01 10:11:16,ROT-MILL-05,44.74,415.5,1478.8,1.277,70.67,64.71,3.98,73.2
2023-10-01 10:11:17,ROT-MILL-05,43.56,416.6,1479.1,0.871,69.92,64.24,3.97,74.0
2023-10-01 10:11:18,ROT-MILL-05,44.22,415.4,1478.7,1.26,69.49,63.93,4.09,71.0
2023-10-01 10:11:19,ROT-MILL-05,44.11,415.6,1480.6,0.833,69.0,63.45,3.84,73.7
2023-10-01 10:11:20,ROT-MILL-05,44.92,417.1,1478.9,1.157,68.48,63.12,4.18,80.1
2023-10-01 10:11:21,ROT-MILL-05,43.95,417.5,1481.9,1.17,67.92,62.73,3.84,68.2
2023-10-01 10:11:22,ROT-MILL-05,45.86,414.0,1479.8,1.052,67.47,62.28,3.94,71.6
2023-10-01 10:11:23,ROT-MILL-05,43.02,414.4,1478.6,1.275,67.09,61.83,4.13,71.0
2023-10-01 10:11:24,ROT-MILL-05,45.26,407.8,1479.8,0.985,66.86,61.47,3.95,76.6
2023-10-01 10:11:25,ROT-MILL-05,44.48,412.1,1482.2,1.165,66.62,61.11,4.19,71.5
2023-10-01 10:11:26,ROT-MILL-05,42.88,413.4,1480.2,0.949,66.39,60.81,3.77,78.2
2023-10-01 10:11:27,ROT-MILL-05,45.69,412.5,1476.1,1.215,66.07,60.52,4.17,73.4
2023-10-01 10:11:28,ROT-MILL-05,44.49,416.8,1479.8,1.782,65.89,60.25,4.04,76.9
2023-10-01 10:11:29,ROT-MILL-05,42.96,412.4,1479.7,1.455,65.82,59.98,3.9,81.6
2023-10-01 10:11:30,ROT-MILL-05,44.2,411.4,1481.5,1.131,65.59,59.67,3.8,73.8
2023-10-01 10:11:31,ROT-MILL-05,44.76,418.6,1481.3,1.22,65.41,59.37,3.93,72.0
2023-10-01 10:11:32,ROT-MILL-05,47.09,412.8,1482.3,1.402,65.16,59.14,4.06,66.7
2023-10-01 10:11:33,ROT-MILL-05,45.44,415.9,1481.8,1.233,64.97,58.93,4.21,79.9
2023-10-01 10:11:34,ROT-MILL-05,45.7,415.5,1481.8,1.323,64.65,58.71,4.1,64.1
2023-10-01 10:11:35,ROT-MILL-05,45.67,413.6,1477.7,1.27,64.49,58.45,4.13,70.2
2023-10-01 10:11:36,ROT-MILL-05,44.53,418.9,1478.2,1.05,64.15,58.23,3.85,81.8
2023-10-01 10:11:37,ROT-MILL-05,46.33,418.9,1481.6,1.268,63.94,57.88,4.12,74.8
2023-10-01 10:11:38,ROT-MILL-05,44.17,415.3,1479.5,0.699,63.68,57.66,4.06,73.3
2023-10-01 10:11:39,ROT-MILL-05,45.87,420.9,1479.9,1.192,63.57,57.45,4.05,73.6
2023-10-01 10:11:40,ROT-MILL-05,46.11,416.4,1477.8,1.194,63.5,57.26,4.05,64.3
2023-10-01 10:11:41,ROT-MILL-05,48.76,413.9,1477.9,1.033,63.29,57.02,4.02,70.0
2023-10-01 10:11:42,ROT-MILL-05,47.67,419.9,1482.9,1.133,63.14,56.79,3.99,62.4
2023-10-01 10:11:43,ROT-MILL-05,44.4,410.4,1478.9,1.085,63.03,56.57,4.09,71.6
2023-10-01 10:11:44,ROT-MILL-05,43.24,416.5,1482.2,1.122,62.95,56.52,4.0,74.1
2023-10-01 10:11:45,ROT-MILL-05,47.03,419.3,1479.0,1.672,62.76,56.25,4.0,76.2
2023-10-01 10:11:46,ROT-MILL-05,45.28,413.0,1481.0,1.207,62.58,56.12,3.99,81.4
2023-10-01 10:11:47,ROT-MILL-05,43.28,417.3,1478.4,1.478,62.24,55.95,3.92,70.6
2023-10-01 10:11:48,ROT-MILL-05,44.71,422.8,1477.7,1.43,62.08,55.73,3.94,73.5
2023-10-01 10:11:49,ROT-MILL-05,42.68,414.7,1484.0,1.065,62.01,55.52,3.93,76.4
2023-10-01 10:11:50,ROT-MILL-05,45.15,412.0,1476.2,1.003,61.98,55.32,4.09,78.9
2023-10-01 10:11:51,ROT-MILL-05,46.43,413.1,1482.1,1.113,61.85,55.14,3.93,76.3
2023-10-01 10:11:52,ROT-MILL-05,44.58,413.8,1478.9,1.23,61.69,55.09,4.05,74.8
2023-10-01 10:11:53,ROT-MILL-05,41.94,416.6,1476.1,1.512,61.78,55.01,4.01,72.8
2023-10-01 10:11:54,ROT-MILL-05,46.52,415.0,1479.9,1.155,61.6,54.86,3.96,70.4
2023-10-01 10:11:55,ROT-MILL-05,45.28,408.3,1480.6,1.042,61.24,54.78,4.01,78.4
2023-10-01 10:11:56,ROT-MILL-05,43.57,413.4,1477.4,1.158,61.35,54.75,4.07,72.7
2023-10-01 10:11:57,ROT-MILL-05,43.46,417.9,1480.0,1.096,61.21,54.65,3.86,70.3
2023-10-01 10:11:58,ROT-MILL-05,45.07,418.0,1480.7,1.477,61.08,54.51,4.02,72.1
